Actors corrupted (%),Total time (seconds)
0,2.92312
0,2.85472
0,2.90736
0,2.90064
0,2.87207
0,2.91545
0,2.81751
0,4.70771
0,6.5414
0,8.60874
0,12.3867
0,12.3901
0,10.5646
0,12.4684
0,16.4133
0,14.4941
0,2.82852
0,4.69679
0,4.71361
0,4.71705
0,6.37186
0,4.76427
0,4.73805
0,6.36865
0,6.40005
0,4.75659
0,2.82306
0,2.86138
0,2.86568
0,2.88997
0,2.89755
0,2.87321
0,2.93554
0,2.89177
0,2.92737
0,2.94467
0,6.3958
0,62.7085
0,62.8632
0,18.3705
0,86.9615
0,65.1133
0,67.2477
0,67.2302
0,67.127
0,67.1555
0,67.2497
0,172.404
0,170.377
0,13.0922
0,4.73136
0,4.92381
0,5.03634
0,8.39859
0,8.46252
0,5.15366
0,4.28711
0,4.42496
0,4.38855
0,8.41146
0,4.47717
0,8.46637
0,4.34655
0,0.0213863
0,0.242849
0,0.213998
0,0.29841
0,0.327849
0,10.204
0,10.1337
0,10.1169
0,10.0366
0,10.0244
0,11.3123
0,2.21151
0,2.72831
0,28.1505
0,246.898
0,246.713
0,244.349
0,243.395
0,42.3961
0,428.021
0,56.1581
0,54.7606
0,54.3219
0,299.028
0,580.026
0,24.7035
0,24.7163
0,32.7604
0,32.6145
0,32.5095
0,32.0744
0,32.3745
0,32.2345
0,32.0294
0,27.9968
0,24.725
0,24.725
0,30.3612
0,36.105
0,42.1312
0,52.6172
0,58.7543
0,62.9069
0,67.3541
0,78.9512
0,84.8644
0,24.725
0,25.9639
0,26.5255
0,26.6878
0,26.4777
0,28.3594
0,26.6103
0,26.4585
0,26.6483
0,26.6388
0,24.725
0,24.726
0,24.727
0,24.728
0,24.7254
0,24.731
0,24.727
0,24.728
0,24.7305
0,24.731
0,24.7246
0,24.7245
0,30.6428
0,36.2845
0,41.4893
0,52.6887
0,56.2845
0,62.8949
0,68.8056
0,80.9577
0,85.2147
0,90.2201
0,99.4755
0,105.326
0,110.779
0,114.958
0,122.784
0,128.972
0,135.076
0,147.837
0,150.589
0,148.892
0,156.826
0,162.433
0,176.806
0,177.522
0,183.493
0,200.974
0,199.225
0,200.507
0,213.708
0,218.643
0,212.881
0,215.288
0,228.402
0,230.096
0,237.342
0,245.308
0,259.974
0,252.244
0,264.577
0,270.342
0,277.916
0,282.65
0,289.535
0,292.647
0,294.342
0,309.595
0,322.977
0,322.754
0,322.95
0,334.408
0,339.88
0,347.365
0,332.518
0,351.722
0,360.523
0,369.331
0,382.519
0,367.596
0,369.847
0,382.006
0,398.347
0,392.996
0,393.184
0,409.04
0,424.413
0,426.383
0,423.97
0,429.79
0,428.416
0,462.448
0,436.111
0,454.738
0,465.518
0,452.502
0,453.337
0,486.674
0,472.652
0,480.04
0,501.225
0,499.782
0,490.302
0,500.947
0,506.527
0,503.519
0,523.357
0,526.213
0,528.13
0,535.928
0,523.936
0,541.64
0,550.306
0,541.308
0,552.851
0,565.382
0,567.791
0,568.86
0,570.407
0,578.406
0,596.044
0,24.7245
0,25.7335
0,26.0388
0,26.6864
0,28.5161
0,26.6393
0,28.7448
0,26.6316
0,26.6163
0,26.6416
0,27.2713
0,26.7642
0,28.5616
0,26.874
0,27.5242
0,26.8863
0,26.5723
0,27.6176
0,26.8565
0,27.5831
0,27.8953
0,27.6513
0,28.7922
0,28.8905
0,27.9862
0,28.5323
0,28.6443
0,28.5909
0,28.5462
0,28.531
0,28.0654
0,28.0037
0,28.7515
0,28.651
0,28.5902
0,28.5423
0,28.6125
0,29.2311
0,28.5434
0,28.9602
0,28.6423
0,30.6114
0,28.6777
0,28.8378
0,30.661
0,30.5448
0,29.606
0,28.9643
0,29.4792
0,29.2715
0,29.71
0,29.919
0,30.474
0,30.6991
0,30.2833
0,29.8698
0,30.541
0,30.5087
0,30.613
0,30.5069
0,30.4898
0,30.4269
0,31.6903
0,30.2237
0,30.6767
0,30.4799
0,31.7319
0,31.7399
0,32.3184
0,31.182
0,31.0387
0,31.9185
0,33.042
0,32.5017
0,32.2188
0,32.6796
0,32.5264
0,32.7143
0,32.4862
0,32.8592
0,32.2574
0,31.8644
0,32.6685
0,33.9832
0,34.7305
0,34.8394
0,33.0391
0,34.6221
0,35.5573
0,34.3862
0,34.8372
0,24.7248
0,29.7855
0,36.4385
0,41.6359
0,52.6844
0,58.7199
0,64.0703
0,68.8925
0,78.7745
0,88.1757
0,90.3944
0,99.4361
0,103.079
0,107.392
0,114.609
0,126.349
0,128.488
0,135.861
0,141.528
0,149.213
0,146.202
0,152.489
0,159.819
0,171.854
0,171.122
0,186.972
0,187.084
0,195.734
0,197.207
0,207.717
0,210.845
0,218.291
0,223.807
0,226.503
0,235.897
0,236.8
0,252.537
0,259.318
0,254.825
0,268.134
0,275.649
0,278.897
0,283.02
0,289.326
0,294.858
0,299.532
0,296.231
0,318.353
0,318.213
0,324.459
0,24.7245
0,25.6786
0,26.4925
0,26.4994
0,26.44
0,26.6754
0,26.6389
0,26.7438
0,26.8332
0,27.7867
0,26.6565
0,26.4151
0,27.6529
0,28.4197
0,26.6756
0,27.0902
0,26.9445
0,27.7974
0,28.5461
0,28.4795
0,28.0237
0,27.4518
0,27.9803
0,28.4713
0,27.8924
0,28.3269
0,28.1342
0,28.624
0,28.6552
0,28.0818
0,28.0079
0,28.7688
0,28.6348
0,28.5083
0,28.5816
0,28.7838
0,28.5056
0,29.7967
0,28.7097
0,28.6149
0,28.9564
0,29.0431
0,29.7138
0,28.5425
0,29.9542
0,29.7141
0,28.8215
0,30.0353
0,30.7513
0,30.5926
0,24.7276
0,24.7245
0,24.7296
0,24.7256
0,24.7276
0,24.7245
0,24.7246
0,24.7307
0,25.0777
0,24.7247
0,24.7296
0,24.7267
0,24.7276
0,24.725
0,24.7246
0,24.7266
0,24.7276
0,24.7337
0,24.7266
0,24.7316
0,24.7276
0,24.7245
0,25.1756
0,24.7317
0,25.1926
0,24.7246
0,24.7256
0,24.9416
0,24.7276
0,24.7296
0,24.7306
0,24.7266
0,24.7275
0,24.7246
0,25.7557
0,25.4617
0,25.8486
0,24.7246
0,24.7256
0,24.7316
0,25.6637
0,26.0798
0,24.8607
0,25.7279
0,24.7245
0,24.8598
0,24.8956
0,25.9176
0,26.7087
0,24.7346
0,25.7498
0,26.0697
0,27.4514
0,26.9949
0,4.49819
0,3.354
0,9.41529
0,61.8104
0,33.5195
0,34.0142
0,35.0512
0,34.1949
0,34.7945
0,34.2091
0,36.8102
0,36.1388
0,37.737
0,38.946
0,37.7072
0,42.2844
0,41.4128
0,41.3097
0,43.697
0,43.4437
0,45.6997
0,47.0371
0,48.4451
0,50.2654
0,51.7634
0,52.9335
0,57.8086
0,58.9983
0,60.1309
0,33.4338
0,33.4997
0,33.5896
0,33.5021
0,33.5319
0,33.3829
0,33.4254
0,33.2913
0,33.4922
0,33.2858
0,33.3323
0,33.2536
0,33.3819
0,33.4002
0,33.446
0,33.3681
0,33.2945
0,33.292
0,33.4307
0,33.415
0,33.5083
0,33.3994
0,33.3037
0,33.5084
0,33.6083
0,33.6242
0,33.3889
0,33.4192
0,33.3299
0,33.3555
0,33.4174
0,33.257
0,33.3641
0,32.9991
0,33.0921
0,33.2063
0,33.0151
0,32.6013
0,32.8042
0,32.7118
0,32.647
0,32.6019
0,32.6213
0,33.2295
0,33.0262
0,33.4471
0,33.412
0,34.8335
0,35.0226
0,34.8454
0,2.66922
0,2.65834
0,2.63344
0,2.64219
0,2.64282
0,2.62599
0,2.62708
0,7.29536
0,6.37436
0,5.39589
0,6.21588
0,6.29868
0,4.45097
0,6.40495
0,9.29484
0,11.3916
0,9.26313
0,9.33326
0,8.39992
0,10.2566
0,16.283
0,12.2111
0,8.32742
0,11.3038
0,12.2772
0,11.3313
0,11.2911
0,10.3033
0,15.1638
0,15.3025
0,14.2697
0,12.2292
0,15.2576
0,15.3071
0,15.3045
0,18.2349
0,17.2903
0,17.2413
0,15.2394
0,16.2861
0,19.1929
0,19.186
0,21.2717
0,17.2373
0,15.3023
0,18.2206
0,21.1714
0,19.1798
0,18.2415
0,21.1577
0,21.1975
0,23.1939
0,24.1684
0,18.1813
0,21.2323
0,21.1829
0,17.172
0,25.1323
0,20.1665
0,22.1564
0,23.1455
0,17.1039
0,25.1083
0,23.1088
0,36.0956
0,18.2005
0,25.133
0,23.1084
0,26.1039
0,25.0929
0,24.1401
0,27.101
0,26.1026
0,21.0843
0,23.0796
0,24.1049
0,21.0529
0,30.0937
0,28.0978
0,31.03
0,29.0555
0,30.0503
0,32.087
0,25.0508
0,20.0731
0,27.1007
0,32.049
0,26.067
0,27.0775
0,25.0374
0,33.0442
0,24.0478
0,31.0221
0,14.0274
0,21.0205
0,19.0207
0,13.0162
0,23.0138
0,20.0121
0,36.0265
0,2.62022
0,2.67236
0,2.63754
0,2.60189
0,2.67267
0,2.63481
0,2.66607
0,3.54358
0,3.56159
0,3.55521
0,3.54821
0,3.54487
0,3.50955
0,3.5265
0,3.58321
0,4.2451
0,3.59629
0,3.65192
0,3.56405
0,4.16341
0,4.33425
0,4.37037
0,4.27691
0,4.37731
0,3.60996
0,4.15535
0,4.19622
0,5.41833
0,4.2063
0,3.59326
0,4.35183
0,4.52287
0,4.29608
0,4.57186
0,4.46371
0,4.60917
0,4.25237
0,4.53905
0,4.41116
0,4.43011
0,4.60352
0,4.60072
0,5.21294
0,4.51933
0,4.48367
0,5.18662
0,4.52966
0,5.40893
0,5.51743
0,4.49217
0,5.37065
0,4.54957
0,4.6355
0,5.32965
0,6.15002
0,5.35782
0,4.55609
0,5.33967
0,5.32789
0,4.53549
0,5.53801
0,5.31197
0,5.56443
0,5.46235
0,5.3555
0,5.5613
0,5.46056
0,5.46996
0,6.48285
0,6.14499
0,5.5981
0,5.45892
0,5.58136
0,6.09443
0,5.47204
0,6.16671
0,6.26323
0,5.60389
0,6.51623
0,5.51785
0,6.38725
0,6.32921
0,6.48719
0,7.39258
0,6.48957
0,7.35504
0,6.60883
0,7.52304
0,7.5232
0,6.6178
0,7.1885
0,9.00261
0,10.0976
0,20.4257
0,22.3248
0,26.1804
0,33.0315
0,42.4677
0,44.3495
0,50.331
0,55.3366
0,56.326
0,59.1905
0,67.014
0,71.1157
0,80.6189
0,88.634
0,90.5923
0,93.6918
0,93.5082
0,98.444
0,9.04769
0,9.598
0,10.2842
0,10.1021
0,10.337
0,10.9073
0,10.5502
0,11.066
0,10.8717
0,11.3113
0,11.3215
0,11.401
0,11.5503
0,12.0547
0,12.203
0,12.723
0,13.2223
0,13.1156
0,14.7754
0,14.882
0,9.10076
0,12.1209
0,19.5738
0,27.3845
0,33.0867
0,39.3008
0,45.1533
0,43.9037
0,58.9231
0,70.3106
0,77.9522
0,73.0043
0,83.9111
0,83.9055
0,100.806
0,98.9872
0,106.737
0,119.15
0,119.954
0,124.855
0,103.025
0,126.915
0,128.644
0,317.965
0,9.162
0,12.7098
0,18.2326
0,27.3568
0,30.157
0,34.97
0,41.6659
0,43.49
0,51.3008
0,57.2993
0,60.0793
0,9.05647
0,12.97
0,15.8565
0,21.0081
0,31.2542
0,37.374
0,33.4728
0,10.7895
0,11.956
0,9.027
0,10.1246
0,11.5478
0,12.189
0,12.2513
0,12.5008
0,14.2071
0,14.8968
0,17.3324
0,22.0493
0,17.8033
0,9.01376
0,9.33547
0,9.826
0,10.133
0,10.5974
0,10.972
0,11.0509
0,11.1269
0,11.8452
0,11.0251
0,13.4273
0,9.0254
0,9.54628
0,10.074
0,11.0883
0,10.422
0,12.5582
0,24.1196
0,47.7819
0,17.0399
0,15.2016
0,13.6416
0,9.05104
0,12.1339
0,10.1955
0,13.5039
0,14.9258
0,13.2765
0,9.12
0,9.123
0,13.6435
0,15.0774
0,21.6915
0,14.9928
0,16.4304
0,27.488
0,29.2963
0,24.9701
0,38.3395
0,8.99008
0,11.1741
0,9.84489
0,10.779
0,13.4055
0,11.0868
0,14.8946
0,12.644
0,15.723
0,15.7153
0,14.98
0,9.09066
0,10.8303
0,10.7183
0,12.8962
0,49.472
0,14.0542
0,13.8081
0,18.3988
0,20.4422
0,19.619
0,20.653
0,21.116
0,35.6822
0,13.4498
0,18.6689
0,15.4864
0,35.792
0,56.4313
0,63.5579
0,76.5266
0,65.3059
0,57.7372
0,98.458
0,61.4742
0,13.2455
0,17.9339
0,29.2932
0,43.5616
0,46.4558
0,65.1674
0,45.8554
0,74.4339
0,84.0488
0,86.7675
0,100.258
0,13.3689
0,15.0764
0,17.7426
0,17.3208
0,16.5408
0,18.9403
0,17.3468
0,16.5982
0,19.6753
0,24.4312
0,25.1842
0,13.3993
0,13.5285
0,13.6666
0,16.7629
0,18.3096
0,22.2881
0,28.3054
0,29.2874
0,25.7515
0,40.9006
0,90.5031
0,13.3668
0,13.3282
0,13.4949
0,13.2436
0,13.4205
0,16.9312
0,15.0821
0,13.1922
0,13.2423
0,17.0901
0,23.5876
0,13.2323
0,13.2964
0,13.5638
0,13.3315
0,15.5785
0,16.1977
0,15.0849
0,14.2568
0,13.4928
0,15.6781
0,15.5921
0,13.4058
0,13.3751
0,13.2802
0,13.5411
0,13.3666
0,13.4957
0,13.4263
0,14.3944
0,13.5704
0,13.5405
0,13.5985
0,22.4212
0,13.1786
0,18.9961
0,30.8627
0,53.1226
0,39.6432
0,41.6437
0,81.2597
0,58.5652
0,90.0427
0,37.4409
0,95.1478
0,13.4557
0,16.2528
0,16.5008
0,16.5652
0,16.0161
0,15.6572
0,20.4875
0,18.3723
0,21.8838
0,20.4318
0,17.8188
0,13.5259
0,17.2014
0,19.4085
0,26.375
0,32.8555
0,38.8628
0,39.9267
0,45.7203
0,56.9632
0,31.4121
0,59.2734
0,13.3413
0,13.1535
0,17.7675
0,13.8195
0,15.0344
0,16.7796
0,16.6183
0,15.9754
0,17.4695
0,18.0583
0,15.5726
0,13.4934
0,13.2749
0,16.3107
0,15.5843
0,14.3399
0,13.5937
0,14.5207
0,18.5953
0,15.8476
0,16.259
0,17.549
0,45.9601
0,5.39592
0,5.34193
0,28.3781
0,5.45918
0,26.5958
0,18.9928
0,5.49035
0,5.538
0,5.41542
0,43.5637
0,5.37719
0,5.4467
0,5.35176
0,5.37326
0,9.15723
0,9.29655
0,5.42193
0,5.44089
0,7.32698
0,5.40563
0,5.32061
0,10.2388
0,5.35141
0,5.34136
0,5.34552
0,39.3823
0,18.8671
0,39.6061
0,5.46836
0,30.1014
0,19.063
0,5.41081
0,28.792
0,5.37568
0,5.39964
0,37.6868
0,13.1763
0,33.6561
0,5.44651
0,5.44519
0,26.3152
0,39.4714
0,33.631
0,34.0719
0,5.37713
0,5.48047
0,5.32981
0,5.41187
0,7.30759
0,5.41847
0,7.31333
0,7.34106
0,7.23355
0,5.43206
0,5.44522
0,5.44949
0,5.37091
0,5.48106
0,5.46283
0,5.37973
0,5.37812
0,5.41184
0,28.2041
0,16.8547
0,26.3032
0,5.39265
0,5.48205
0,5.3461
0,5.60408
0,32.0542
0,28.1978
0,20.8331
0,5.4048
0,5.36446
0,5.40063
0,15.0681
0,5.42051
0,5.3648
0,5.44896
0,5.34999
0,5.42923
0,5.3196
0,7.30664
0,5.35902
0,5.55702
0,5.32691
0,11.0647
0,5.38236
0,5.35203
0,5.39512
0,5.44504
0,5.3075
0,5.40966
0,31.754
0,5.41935
0,45.9102
0,33.7044
0,5.41805
0,5.36562
0,5.48198
0,108.468
0,87.4804
0,12.6435
0,16.1
0,18.8772
0,15.1813
0,19.8626
0,19.5111
0,15.1368
0,5.40988
0,5.39168
0,37.5129
0,39.3625
0,37.6544
0,32.1887
0,63.1723
0,80.9825
0,110.585
0,45.5961
0,83.2827
0,5.39034
0,5.43022
0,9.1781
0,11.0446
0,11.1856
0,16.808
0,13.1572
0,12.7759
0,11.088
0,14.9744
0,15.7572
0,5.49401
0,5.42909
0,10.3761
0,8.79579
0,7.19574
0,9.06898
0,9.06512
0,10.8922
0,14.6264
0,9.42255
0,16.3089
0,5.38087
0,5.42035
0,22.4032
0,5.42793
0,63.1651
0,62.7903
0,122.728
0,104.939
0,80.8445
0,144.855
0,61.4328
0,5.30193
0,5.45202
0,5.46848
0,11.1486
0,5.3679
0,9.05659
0,11.0284
0,23.9099
0,22.1363
0,14.4032
0,17.6529
0,5.47038
0,5.37087
0,7.40978
0,9.17758
0,10.9136
0,10.8696
0,11.0048
0,14.916
0,14.3747
0,16.448
0,19.011
0,5.40613
0,5.35692
0,5.40762
0,39.6642
0,61.2812
0,24.3472
0,63.2165
0,106.745
0,164.103
0,96.7332
0,221.775
0,5.45145
0,5.39633
0,7.19336
0,9.16783
0,7.2358
0,14.9698
0,12.8055
0,16.1364
0,12.9625
0,20.7146
0,15.8267
0,5.42518
0,5.43014
0,9.09466
0,10.9127
0,12.6829
0,11.1856
0,10.826
0,14.5957
0,19.7507
0,14.8485
0,12.6764
0,5.42554
0,5.40734
0,9.36197
0,71.1687
0,65.1899
0,13.1267
0,102.42
0,69.284
0,142.431
0,134.708
0,126.747
0,5.49427
0,5.48666
0,10.993
0,5.52974
0,12.5041
0,11.0911
0,12.2118
0,16.716
0,16.047
0,14.7873
0,20.2599
0,5.39067
0,5.48983
0,8.95091
0,8.8915
0,8.94367
0,10.8522
0,11.0932
0,14.4998
0,7.42651
0,14.6544
0,14.5226
0,5.37717
0,5.43321
0,5.33587
0,15.018
0,51.3892
0,32.1028
0,98.6896
0,132.426
0,108.96
0,93.2254
0,69.4434
0,5.44584
0,5.43184
0,7.36754
0,7.182
0,7.23733
0,14.7972
0,11.168
0,12.8554
0,16.5883
0,12.4193
0,18.6198
0,5.38973
0,5.38615
0,5.44279
0,5.53955
0,10.74
0,10.6109
0,14.6834
0,14.2622
0,14.1801
0,14.07
0,14.4888
0,5.37256
0,5.35303
0,31.902
0,39.3217
0,77.7269
0,65.0054
0,52.3904
0,24.543
0,79.7061
0,78.9553
0,81.3064
0,5.45944
0,5.4742
0,11.1782
0,9.24231
0,9.21092
0,9.27015
0,14.8103
0,16.2674
0,9.1116
0,16.6977
0,14.4763
0,5.42388
0,5.4319
0,7.25094
0,5.38615
0,8.86073
0,9.16169
0,10.8412
0,7.40011
0,10.2461
0,12.3831
0,20.8068
0,5.33067
0,5.47233
0,35.4208
0,55.573
0,89.022
0,102.727
0,73.1629
0,104.787
0,132.517
0,97.0183
0,142.478
0,5.44754
0,5.47972
0,9.12038
0,5.4289
0,9.26322
0,14.8875
0,9.26625
0,13.1682
0,17.8191
0,20.1652
0,18.3174
0,5.37266
0,5.32903
0,5.47463
0,7.34161
0,9.03426
0,10.218
0,10.8956
0,10.8413
0,9.48239
0,16.5863
0,16.9344
0,5.40141
0,5.38539
0,24.4479
0,31.9376
0,16.9701
0,61.3133
0,70.8557
0,110.642
0,68.9844
0,101.119
0,114.878
0,5.48238
0,5.56517
0,9.25502
0,7.29781
0,9.17771
0,10.6171
0,13.0202
0,15.8913
0,20.7184
0,13.027
0,20.148
0,5.58755
0,5.40848
0,5.34095
0,7.20041
0,9.15188
0,10.9374
0,14.4417
0,10.8084
0,15.7941
0,10.6809
0,14.5469
0,13.3508
0,37.9086
0,53.5812
0,90.3898
0,127.203
0,77.8446
0,91.5118
0,123.303
0,259.656
0,273.872
0,307.203
0,13.2767
0,16.3323
0,18.6946
0,26.3697
0,25.237
0,27.3147
0,5.42251
0,5.43226
0,5.37604
0,11.1562
0,70.9071
0,71.0869
0,63.8043
0,72.9654
0,96.9408
0,55.1945
0,162.488
0,5.50414
0,5.39224
0,7.34085
0,12.8826
0,7.28489
0,11.1619
0,12.8355
0,17.5866
0,11.199
0,16.0703
0,22.4606
0,5.47251
0,5.4469
0,7.04465
0,9.10053
0,9.07456
0,10.802
0,12.9158
0,13.0878
0,12.6751
0,12.3691
0,10.8612
0,10.0469
0,10.1613
0,27.1866
0,33.9123
0,66.4647
0,67.5254
0,97.37
0,89.9168
0,87.3153
0,71.9173
0,51.8966
0,10.1529
0,10.1284
0,13.2682
0,16.5133
0,16.5617
0,15.3998
0,19.897
0,19.5574
0,15.0904
0,20.0278
0,18.2663
0,10.116
0,10.1848
0,11.5894
0,11.8284
0,13.3791
0,12.0659
0,12.3193
0,15.6261
0,17.7442
0,13.023
0,19.3193
0,5.41569
0,5.45005
0,5.49864
0,59.4925
0,20.4877
0,63.7341
0,60.9024
0,118.505
0,140.236
0,105.043
0,79.2229
0,121.479
0,168.196
0,180.006
0,150.753
0,249.563
0,204.203
0,214.018
0,174.103
0,271.557
0,5.42521
0,5.37486
0,9.30681
0,11.1183
0,11.0529
0,12.9939
0,14.6046
0,21.8215
0,12.9185
0,15.0951
0,23.6035
0,14.9306
0,20.0738
0,28.187
0,18.3375
0,26.1609
0,29.6872
0,29.5266
0,27.9412
0,29.9241
0,5.38807
0,5.34944
0,8.39355
0,7.23683
0,12.8243
0,9.33207
0,9.19203
0,12.6776
0,14.5608
0,12.621
0,11.4519
0,16.1161
0,16.5848
0,13.2789
0,18.4783
0,14.4001
0,14.8707
0,14.8599
0,23.6077
0,31.0138
0,26.3911
0,10.0871
0,10.095
0,10.1788
0,37.0511
0,85.4516
0,74.2658
0,45.8199
0,110.977
0,56.9958
0,117.178
0,133.759
0,154.934
0,160.821
0,174.65
0,131.257
0,208.25
0,208.69
0,259.927
0,92.2925
0,196.757
0,10.2295
0,10.0873
0,10.0507
0,14.8912
0,15.4361
0,13.5512
0,15.3762
0,18.7948
0,20.6404
0,21.1799
0,15.2012
0,16.9229
0,18.9709
0,22.6337
0,34.2394
0,28.4911
0,35.5161
0,25.6104
0,31.2653
0,25.6212
0,10.2303
0,10.0661
0,10.139
0,11.1118
0,13.5371
0,13.2598
0,18.075
0,17.1059
0,15.5272
0,19.2995
0,18.7205
0,14.9502
0,17.1101
0,20.1669
0,20.2494
0,21.4832
0,20.1606
0,19.3196
0,23.3594
0,28.352
0,5.4438
0,5.5696
0,5.50416
0,47.876
0,26.5469
0,82.819
0,84.7797
0,91.0626
0,87.0611
0,100.756
0,158.323
0,126.684
0,150.434
0,87.3924
0,128.785
0,237.723
0,187.952
0,164.187
0,182.271
0,243.68
0,5.4695
0,5.35496
0,7.28489
0,9.16345
0,9.21963
0,9.06567
0,15.0467
0,14.5359
0,18.6361
0,14.2299
0,18.3319
0,26.0926
0,21.5841
0,27.8578
0,22.3592
0,23.712
0,19.9184
0,18.225
0,27.9509
0,21.7643
0,5.41758
0,5.33575
0,5.37067
0,9.13031
0,13.8965
0,10.8415
0,10.7807
0,11.4124
0,14.8621
0,16.6264
0,17.0317
0,14.7673
0,18.5028
0,20.1043
0,18.8023
0,15.1472
0,22.1314
0,18.5872
0,26.5316
0,16.6655
0,5.4322
0,5.46094
0,22.4341
0,38.7406
0,40.1244
0,94.8955
0,77.4167
0,114.517
0,116.726
0,57.502
0,148.758
0,233.835
0,206.241
0,196.196
0,160.12
0,208.048
0,184.05
0,188.076
0,182.194
0,229.699
0,5.338
0,5.40208
0,9.21637
0,5.40978
0,14.0651
0,12.4527
0,12.9387
0,11.0052
0,11.0756
0,14.1515
0,27.1267
0,22.1971
0,18.8567
0,21.9768
0,19.9935
0,22.4767
0,26.2919
0,20.3683
0,23.8044
0,26.0826
0,5.32233
0,5.34684
0,7.33745
0,9.16309
0,8.28034
0,10.1789
0,12.7857
0,12.744
0,12.3931
0,9.0815
0,10.4334
0,16.8499
0,17.6032
0,17.0812
0,12.6789
0,16.7322
0,20.4569
0,23.8499
0,17.1981
0,59.1177
0,10.1744
0,10.1822
0,37.1662
0,40.377
0,65.938
0,63.1277
0,68.168
0,57.0153
0,139.627
0,143.174
0,76.0269
0,144.598
0,149.322
0,136.148
0,107.251
0,170.995
0,200.189
0,184.957
0,200.517
0,198.357
0,10.1298
0,10.1548
0,11.8222
